link,desc
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x6001a8074f39e621:0xbee0844367578808!8m2!3d35.052944!4d135.7517025!16s%2Fg%2F1hdzgbvtz!19sChIJIeY5TweoAWARCIhXZ0OE4L4?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/FamilyMart+Kitayamadori+Koyama+Motomachi/data=!4m7!3m6!1s0x6001a7ff5ea17c3d:0x67f1a8dcdac71d85!8m2!3d35.0502757!4d135.7558768!16s%2Fg%2F11b5pjkk2j!19sChIJPXyhXv-nAWARhR3H2tyo8Wc?authuser=0&hl=es-419&rclk=1,FamilyMart Kitayamadori Koyama Motomachi
https://www.google.com/maps/place/Lawson+Koyama+Nishi-Motomachi/data=!4m7!3m6!1s0x6001a7ff837de815:0x308f6f7f96040667!8m2!3d35.0496965!4d135.7541941!16s%2Fg%2F11cs5wzws_!19sChIJFeh9g_-nAWARZwYEln9vjzA?authuser=0&hl=es-419&rclk=1,Lawson Koyama Nishi-Motomachi
https://www.google.com/maps/place/7-Eleven;+Kyoto+Nishigamo/data=!4m7!3m6!1s0x6001a872df1c2cbb:0x68707028b35e01fc!8m2!3d35.0635575!4d135.7448164!16s%2Fg%2F1tcxv4hx!19sChIJuywc33KoAWAR_AFesyhwcGg?authuser=0&hl=es-419&rclk=1,7-Eleven; Kyoto Nishigamo
https://www.google.com/maps/place/Lawson+Nishigamo/data=!4m7!3m6!1s0x6001a87233fe9aa9:0x42ce6df6f94eab3f!8m2!3d35.0663432!4d135.7445808!16s%2Fg%2F11b73m7sck!19sChIJqZr-M3KoAWARP6tO-fZtzkI?authuser=0&hl=es-419&rclk=1,Lawson Nishigamo
https://www.google.com/maps/place/New+Yamazaki+Daily+Store+-+Kokusaikaikan+Station/data=!4m7!3m6!1s0x60010829f9d9f713:0x9bd4754c81e3bdd0!8m2!3d35.0633634!4d135.7850533!16s%2Fg%2F11ckvb30ck!19sChIJE_fZ-SkIAWAR0L3jgUx11Js?authuser=0&hl=es-419&rclk=1,New Yamazaki Daily Store - Kokusaikaikan Station
https://www.google.com/maps/place/Lawson+Store+100+Kamigamo-Misonobashi/data=!4m7!3m6!1s0x6001a808639b6b69:0x34df11dbd619871!8m2!3d35.0568352!4d135.7499572!16s%2Fg%2F1tdnl0q5!19sChIJaWubYwioAWARcZhhvR3xTQM?authuser=0&hl=es-419&rclk=1,Lawson Store 100 Kamigamo-Misonobashi
https://www.google.com/maps/place/7-Eleven+Kyoto-Omiya-Somonguchi/data=!4m7!3m6!1s0x6001a80e77c048c7:0xc85fdf0fb45cc476!8m2!3d35.0578661!4d135.7443201!16s%2Fg%2F1thcmpm0!19sChIJx0jAdw6oAWARdsRctA_fX8g?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto-Omiya-Somonguchi
https://www.google.com/maps/place/FamilyMart+Omiya-Traffic-Park-mae/data=!4m7!3m6!1s0x6001a8050413a0a1:0x9e0a12d747b672fc!8m2!3d35.051881!4d135.7443071!16s%2Fg%2F1tmy4zpg!19sChIJoaATBAWoAWAR_HK2R9cSCp4?authuser=0&hl=es-419&rclk=1,FamilyMart Omiya-Traffic-Park-mae
https://www.google.com/maps/place/7-Eleven+-+Kyoto+Iwakura+Chuzaichi-cho/data=!4m7!3m6!1s0x6001a79dab2ce20b:0x700b73eb6edbf8bd!8m2!3d35.0757773!4d135.7876659!16s%2Fg%2F11xw376wr!19sChIJC-Isq52nAWARvfjbbutzC3A?authuser=0&hl=es-419&rclk=1,7-Eleven - Kyoto Iwakura Chuzaichi-cho
https://www.google.com/maps/place/7-ELEVEN+Kyoto+Takagamine+Fujibayashi+Store/data=!4m7!3m6!1s0x6001a819a49a99fb:0x2772223ff0b4d478!8m2!3d35.0482788!4d135.7362565!16s%2Fg%2F1tnpkxt_!19sChIJ-5mapBmoAWAReNS08D8icic?authuser=0&hl=es-419&rclk=1,7-ELEVEN Kyoto Takagamine Fujibayashi Store
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x6001a811a5583d95:0x389695df240b9805!8m2!3d35.0547094!4d135.7407871!16s%2Fg%2F1tg6806v!19sChIJlT1YpRGoAWARBZgLJN-Vljg?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x6001a804a04eb37b:0xfac6826c5bae315f!8m2!3d35.0489374!4d135.7437201!16s%2Fg%2F11fxvtf3qv!19sChIJe7NOoASoAWARXzGuW2yCxvo?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/7-ELEVEN+Kinkaku-ji+Store/data=!4m7!3m6!1s0x600107897d6ffff5:0x5495293ca0cb7632!8m2!3d35.0376719!4d135.7310849!16s%2Fg%2F11ght7ps3t!19sChIJ9f9vfYkHAWARMnbLoDwplVQ?authuser=0&hl=es-419&rclk=1,7-ELEVEN Kinkaku-ji Store
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x6001075c68139f9f:0x368c1a9bee5c6876!8m2!3d35.0454225!4d135.7520384!16s%2Fg%2F11f9vbqrr3!19sChIJn58TaFwHAWARdmhc7psajDY?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/7-Eleven+Kyoto-Horikawa-Kitaoji/data=!4m7!3m6!1s0x600107fd77f06b85:0xd7d079de1fe0217f!8m2!3d35.0412876!4d135.7514714!16s%2Fg%2F1v3_2l5k!19sChIJhWvwd_0HAWARfyHgH9550Nc?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto-Horikawa-Kitaoji
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x6001074322399d6f:0x46c0f87eef8605d1!8m2!3d35.040876!4d135.7483752!16s%2Fg%2F11g3jk_5jc!19sChIJb505IkMHAWAR0QWG7374wEY?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/7-Eleven+Ky%C5%8Dto+Nishijin+Post+Office/data=!4m7!3m6!1s0x600107e6f81d60df:0xa73b3e6e6b40c275!8m2!3d35.0296872!4d135.7449759!16s%2Fg%2F1ptwsmt4h!19sChIJ32Ad-OYHAWARdcJAa24-O6c?authuser=0&hl=es-419&rclk=1,7-Eleven Kyōto Nishijin Post Office
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x6001083515b6a529:0xf0c26d1766726fc7!8m2!3d35.048513!4d135.7886401!16s%2Fg%2F1t_kgf32!19sChIJKaW2FTUIAWARx29yZhdtwvA?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/Lawson+Kuramaguchi/data=!4m7!3m6!1s0x6001080e7918eb87:0x3f00baaffed0933d!8m2!3d35.0384567!4d135.7595871!16s%2Fg%2F1vg_crtg!19sChIJh-sYeQ4IAWARPZPQ_q-6AD8?authuser=0&hl=es-419&rclk=1,Lawson Kuramaguchi
https://www.google.com/maps/place/Daily+Yamazaki+Kotochika+Kitaooji/data=!4m7!3m6!1s0x60010805a5541be1:0xa657862dbda777b4!8m2!3d35.044151!4d135.7585862!16s%2Fg%2F11c0qgp7xb!19sChIJ4RtUpQUIAWARtHenvS2GV6Y?authuser=0&hl=es-419&rclk=1,Daily Yamazaki Kotochika Kitaooji
https://www.google.com/maps/place/FamilyMart+Senbon-Kuramaguchi/data=!4m7!3m6!1s0x600107f136b1a2e9:0xf251f4aa4d070f15!8m2!3d35.0375018!4d135.7394216!16s%2Fg%2F1hfgg037f!19sChIJ6aKxNvEHAWARFQ8HTar0UfI?authuser=0&hl=es-419&rclk=1,FamilyMart Senbon-Kuramaguchi
https://www.google.com/maps/place/Yamazaki+Y+Shop+-+Kyoto+Kuramaguchi+Medical+Center/data=!4m7!3m6!1s0x600109c297a81145:0x4aa94110b803937!8m2!3d35.0395422!4d135.7586159!16s%2Fg%2F11fl4lrk6_!19sChIJRRGol8IJAWARNzmACxGUqgQ?authuser=0&hl=es-419&rclk=1,Yamazaki Y Shop - Kyoto Kuramaguchi Medical Center
https://www.google.com/maps/place/Ministop+Omiya-Minamiyamanomae/data=!4m7!3m6!1s0x6001a812217deac3:0xcfccadf1849dee70!8m2!3d35.0568998!4d135.7414396!16s%2Fg%2F11c1z50h2s!19sChIJw-p9IRKoAWARcO6dhPGtzM8?authuser=0&hl=es-419&rclk=1,Ministop Omiya-Minamiyamanomae
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x60010e8ed82c1133:0x78411f7a4552cb08!8m2!3d34.9758743!4d135.8161513!16s%2Fg%2F11b6jgh1dz!19sChIJMxEs2I4OAWARCMtSRXofQXg?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x60010feb0406dcb7:0xf25178f9724a5596!8m2!3d34.9792333!4d135.8156738!16s%2Fg%2F11fd6lkbq6!19sChIJt9wGBOsPAWARllVKcvl4UfI?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/Lawson+Yamashina+Sagich%C5%8D/data=!4m7!3m6!1s0x60010e92c3247231:0xca986722a0269eb5!8m2!3d34.9783336!4d135.8099926!16s%2Fg%2F1tfhg9pd!19sChIJMXIkw5IOAWARtZ4moCJnmMo?authuser=0&hl=es-419&rclk=1,Lawson Yamashina Sagichō
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x60010e8cccedfc45:0xcca4359c9f348875!8m2!3d34.9734886!4d135.8091249!16s%2Fg%2F1vy7ggyz!19sChIJRfztzIwOAWARdYg0n5w1pMw?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/Lawson/data=!4m7!3m6!1s0x60010ee9937a85c7:0x9c9cdf97bf9a027e!8m2!3d34.9815404!4d135.8033925!16s%2Fg%2F1whdj7td!19sChIJx4V6k-kOAWARfgKav5ffnJw?authuser=0&hl=es-419&rclk=1,Lawson
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x60010eed63d44957:0x62a7fb87261e04f3!8m2!3d34.9760174!4d135.8075585!16s%2Fg%2F1tfkqnvz!19sChIJV0nUY-0OAWAR8wQeJof7p2I?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/FamilyMart+Higashino+Station+East/data=!4m7!3m6!1s0x60010e901b78d5fd:0xf243800e04773bd7!8m2!3d34.9806693!4d135.8176505!16s%2Fg%2F11c52k38fb!19sChIJ_dV4G5AOAWAR1zt3BA6AQ_I?authuser=0&hl=es-419&rclk=1,FamilyMart Higashino Station East
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x60010ee677dc4283:0x1fbe0c1db4e2006e!8m2!3d34.9758043!4d135.7978141!16s%2Fg%2F1tj6tqs2!19sChIJg0Lcd-YOAWARbgDitB0Mvh8?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x60010ee5a6b73daf:0xa427a45cbd644877!8m2!3d34.97386!4d135.797975!16s%2Fg%2F1v29by1b!19sChIJrz23puUOAWARd0hkvVykJ6Q?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/Lawson/data=!4m7!3m6!1s0x60010ee82967eb9f:0x27e501be0d87f069!8m2!3d34.9817251!4d135.8015602!16s%2Fg%2F1tjbs1qz!19sChIJn-tnKegOAWARafCHDb4B5Sc?authuser=0&hl=es-419&rclk=1,Lawson
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x60010ef36fdf9077:0xd95bc6974ac22258!8m2!3d34.9718946!4d135.8074357!16s%2Fg%2F1tfjffl6!19sChIJd5Dfb_MOAWARWCLCSpfGW9k?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/Lawson/data=!4m7!3m6!1s0x60010e937fc8a38f:0xc40db8bc3f64a67a!8m2!3d34.9822451!4d135.8112509!16s%2Fg%2F11bwf7g77t!19sChIJj6PIf5MOAWAReqZkP7y4DcQ?authuser=0&hl=es-419&rclk=1,Lawson
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x60010e8973b6e49d:0x1f0bf1537e4fdfd5!8m2!3d34.9727522!4d135.814748!16s%2Fg%2F1tg8jmx1!19sChIJneS2c4kOAWAR1d9PflPxCx8?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/FamilyMart+Kyoto+Kiyomizuyaki+Housing+Estate/data=!4m7!3m6!1s0x60010ee75db84609:0x10aea3db5d652204!8m2!3d34.9789728!4d135.7958279!16s%2Fg%2F11b5pjyxj6!19sChIJCUa4XecOAWARBCJlXdujrhA?authuser=0&hl=es-419&rclk=1,FamilyMart Kyoto Kiyomizuyaki Housing Estate
https://www.google.com/maps/place/LawsonYamashina+Shin-Oishimichi/data=!4m7!3m6!1s0x60010ee6df677655:0x4953992cdf8efeb9!8m2!3d34.9759794!4d135.7958341!16s%2Fg%2F1vlqq2x6!19sChIJVXZn3-YOAWARuf6O3yyZU0k?authuser=0&hl=es-419&rclk=1,LawsonYamashina Shin-Oishimichi
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x60010ef4e88d3dbf:0x601c5739a6b2467b!8m2!3d34.9697185!4d135.8075961!16s%2Fg%2F11_qdwhlk!19sChIJvz2N6PQOAWARe0aypjlXHGA?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x60010e89e1c5adeb:0xd98fead3398be838!8m2!3d34.9702!4d135.814736!16s%2Fg%2F1xgrmvc5!19sChIJ663F4YkOAWAROOiLOdPqj9k?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x60010ec4725ab56b:0x4d9be2f8ca7b1b5e!8m2!3d34.9875766!4d135.8027131!16s%2Fg%2F1tfql8rr!19sChIJa7VacsQOAWARXht7yvjim00?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x60010791bc746065:0x90348709bc0bd106!8m2!3d35.0262489!4d135.72693!16s%2Fg%2F1ptyjwqjn!19sChIJZWB0vJEHAWARBtELvAmHNJA?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/7-Eleven;+Ky%C5%8Dto+Senbon+Imadegawa/data=!4m7!3m6!1s0x600107cdaf9fa5d1:0x9671f64dc323a8b6!8m2!3d35.0298827!4d135.7426921!16s%2Fg%2F11h1_00kpj!19sChIJ0aWfr80HAWARtqgjw032cZY?authuser=0&hl=es-419&rclk=1,7-Eleven; Kyōto Senbon Imadegawa
https://www.google.com/maps/place/Lawson+Store+100+Koyama-Shinmachidori/data=!4m7!3m6!1s0x600109940692e769:0xb76c4b55037ca1f!8m2!3d35.0436727!4d135.7544716!16s%2Fg%2F11ghrfjtnz!19sChIJaeeSBpQJAWARH8o3ULXEdgs?authuser=0&hl=es-419&rclk=1,Lawson Store 100 Koyama-Shinmachidori
https://www.google.com/maps/place/%E3%81%8A%E3%81%AE%E3%81%BF%E3%82%84%E3%81%99%E6%9C%AC%E8%88%97/data=!4m7!3m6!1s0x6001081c21eb2067:0x95a791f13625b215!8m2!3d35.0513512!4d135.7660891!16s%2Fg%2F11crz_39ql!19sChIJZyDrIRwIAWARFbIlNvGRp5U?authuser=0&hl=es-419&rclk=1,おのみやす本舗
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x600107bef273697d:0x28255670ac64cb4c!8m2!3d35.0174781!4d135.7297643!16s%2Fg%2F12xqy4n35!19sChIJfWlz8r4HAWARTMtkrHBWJSg?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/7-ELEVEN+Ky%C5%8Dto+JR+Emmachi+Station+Store/data=!4m7!3m6!1s0x600107bf06ab32eb:0x82c6e435259b0fe8!8m2!3d35.018302!4d135.731035!16s%2Fg%2F1tm8dwvs!19sChIJ6zKrBr8HAWAR6A-bJTXkxoI?authuser=0&hl=es-419&rclk=1,7-ELEVEN Kyōto JR Emmachi Station Store
https://www.google.com/maps/place/Lawson+-+Kyoto+Kinkaku-ji+Temple/data=!4m7!3m6!1s0x600107f537b5a30d:0x6788f01a5abc0dcc!8m2!3d35.0384587!4d135.7334045!16s%2Fg%2F11clzv3g1w!19sChIJDaO1N_UHAWARzA28WhrwiGc?authuser=0&hl=es-419&rclk=1,Lawson - Kyoto Kinkaku-ji Temple
https://www.google.com/maps/place/7-Eleven+Kyoto+Yase+Station/data=!4m7!3m6!1s0x600109dd87e21c85:0xcaa94452f4db7dae!8m2!3d35.0680647!4d135.8088882!16s%2Fg%2F1tkc1_wl!19sChIJhRzih90JAWARrn3b9FJEqco?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto Yase Station
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x600109b2e38caadd:0x9dbdf7c2505a6ef3!8m2!3d35.0415383!4d135.7914449!16s%2Fg%2F1tgfd850!19sChIJ3aqM47IJAWAR825aUML3vZ0?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/Lawson+Shizuichi-Ichihara/data=!4m7!3m6!1s0x6001a632c0f08b19:0xba35e649962ed0ec!8m2!3d35.0896257!4d135.7628698!16s%2Fg%2F1tqt9lcs!19sChIJGYvwwDKmAWAR7NAulknmNbo?authuser=0&hl=es-419&rclk=1,Lawson Shizuichi-Ichihara
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x6001a81c1f434d5f:0x3db32dde5c905dad!8m2!3d35.0451777!4d135.7381928!16s%2Fg%2F1v0lkppp!19sChIJX01DHxyoAWARrV2QXN4tsz0?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/Daily-Yamazaki+Kuramaguchi/data=!4m7!3m6!1s0x6001080dae00ace9:0x9c5a199fda9ec5ae!8m2!3d35.0365744!4d135.7595359!16s%2Fg%2F1pzvppmlq!19sChIJ6awArg0IAWARrsWe2p8ZWpw?authuser=0&hl=es-419&rclk=1,Daily-Yamazaki Kuramaguchi
https://www.google.com/maps/place/Lawson+Kyoto+Taishogun/data=!4m7!3m6!1s0x60010794978678f9:0x7c5977c47ad42457!8m2!3d35.0251071!4d135.731849!16s%2Fg%2F11b5plh2bz!19sChIJ-XiGl5QHAWARVyTUesR3WXw?authuser=0&hl=es-419&rclk=1,Lawson Kyoto Taishogun
https://www.google.com/maps/place/FamilyMart+%2B+Kusuri+Higuchi+-+Nishijin-kita/data=!4m7!3m6!1s0x600107e3a1f8811d:0xcd135868e618ee7c!8m2!3d35.0352073!4d135.748577!16s%2Fg%2F1tfgjqg6!19sChIJHYH4oeMHAWARfO4Y5mhYE80?authuser=0&hl=es-419&rclk=1,FamilyMart + Kusuri Higuchi - Nishijin-kita
https://www.google.com/maps/place/7-Eleven+Nishik%C5%8Dji-Marutamachi/data=!4m7!3m6!1s0x60010797d1e1c8f7:0x6749cd4e4a49dca9!8m2!3d35.0188948!4d135.7258524!16s%2Fg%2F11b77zs5f1!19sChIJ98jh0ZcHAWARqdxJSk7NSWc?authuser=0&hl=es-419&rclk=1,7-Eleven Nishikōji-Marutamachi
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x6001070014fe2833:0x101d0072f6aa78a4!8m2!3d35.0361514!4d135.7400731!16s%2Fg%2F11ldjkn0_q!19sChIJMyj-FAAHAWARpHiq9nIAHRA?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/Lawson+Kashima+4-chome/data=!4m7!3m6!1s0x6000e5810aa94f65:0x448b098965f16ee8!8m2!3d34.7310149!4d135.4533299!16s%2Fg%2F12hm3v87z!19sChIJZU-pCoHlAGAR6G7xZYkJi0Q?authuser=0&hl=es-419&rclk=1,Lawson Kashima 4-chome
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x6001045492e1d967:0x5eb6504bc35f8d31!8m2!3d34.9267285!4d135.7126155!16s%2Fg%2F11g6bg748z!19sChIJZ9nhklQEAWARMY1fw0tQtl4?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x6001044de65a8c1b:0x104a17aae369ef89!8m2!3d34.9320755!4d135.7099531!16s%2Fg%2F1vpq6sl1!19sChIJG4xa5k0EAWARie9p46oXShA?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x600104431ec305bf:0xfde25b05ce18d001!8m2!3d34.9270512!4d135.6979623!16s%2Fg%2F11c0qgnv29!19sChIJvwXDHkMEAWARAdAYzgVb4v0?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x600104542318dfbb:0x4841bb924267eac1!8m2!3d34.9253504!4d135.7107971!16s%2Fg%2F11clztxc7t!19sChIJu98YI1QEAWARwepnQpK7QUg?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/FamilyMart;+Muko+Minami-yodoi/data=!4m7!3m6!1s0x60010453303321ad:0x6f101d5148cb342c!8m2!3d34.9300595!4d135.7137422!16s%2Fg%2F1tj2bxc9!19sChIJrSEzMFMEAWARLDTLSFEdEG8?authuser=0&hl=es-419&rclk=1,FamilyMart; Muko Minami-yodoi
https://www.google.com/maps/place/FamilyMart+Nagaokaky%C5%8D-Nozoe/data=!4m7!3m6!1s0x6001043fde20c5a9:0x4521af7ee1ef65f0!8m2!3d34.9345588!4d135.6954822!16s%2Fg%2F11hcdsqq_6!19sChIJqcUg3j8EAWAR8GXv4X6vIUU?authuser=0&hl=es-419&rclk=1,FamilyMart Nagaokakyō-Nozoe
https://www.google.com/maps/place/7-Eleven;+Nagaokakyo+Seven+Ave./data=!4m7!3m6!1s0x6001046979645e3d:0x2f2782303f39106b!8m2!3d34.9270155!4d135.6923673!16s%2Fg%2F1tf07kkf!19sChIJPV5keWkEAWARaxA5PzCCJy8?authuser=0&hl=es-419&rclk=1,7-Eleven; Nagaokakyo Seven Ave.
https://www.google.com/maps/place/Lawson+Hazukashihishikawa+Shop/data=!4m7!3m6!1s0x600105ac100de143:0x109ea3e4d7aa5bee!8m2!3d34.9311447!4d135.7186121!16s%2Fg%2F1td2mcwz!19sChIJQ-ENEKwFAWAR7luq1-SjnhA?authuser=0&hl=es-419&rclk=1,Lawson Hazukashihishikawa Shop
https://www.google.com/maps/place/Lawson+Nagaokakyo-Imazato/data=!4m7!3m6!1s0x600104101b354b9f:0x2d3d8b33946a4a0b!8m2!3d34.9375551!4d135.6862118!16s%2Fg%2F1tj84r5_!19sChIJn0s1GxAEAWARC0pqlDOLPS0?authuser=0&hl=es-419&rclk=1,Lawson Nagaokakyo-Imazato
https://www.google.com/maps/place/Lawson+Muko-City-Kamiueno/data=!4m7!3m6!1s0x6001044efa5f1f43:0x3a70be2dc5f1a442!8m2!3d34.9326901!4d135.7076174!16s%2Fg%2F1tf75dwb!19sChIJQx9f-k4EAWARQqTxxS2-cDo?authuser=0&hl=es-419&rclk=1,Lawson Muko-City-Kamiueno
https://www.google.com/maps/place/7-Eleven;+Nagaokakyo+Station+East+Exit/data=!4m7!3m6!1s0x600104597be44a4d:0x7f718132d1ee746f!8m2!3d34.9228078!4d135.7021852!16s%2Fg%2F1tn05ptf!19sChIJTUrke1kEAWARb3Tu0TKBcX8?authuser=0&hl=es-419&rclk=1,7-Eleven; Nagaokakyo Station East Exit
https://www.google.com/maps/place/FamilyMart+Imazato+Hikobayashi/data=!4m7!3m6!1s0x60010413ae83782d:0x5ce88cbbdbd9db63!8m2!3d34.9358427!4d135.6856235!16s%2Fg%2F1tcv669r!19sChIJLXiDrhMEAWARY9vZ27uM6Fw?authuser=0&hl=es-419&rclk=1,FamilyMart Imazato Hikobayashi
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x60010446f950b9e7:0x53f61cb3ed04af22!8m2!3d34.9345837!4d135.7012541!16s%2Fg%2F1pv5xbcqm!19sChIJ57lQ-UYEAWARIq8E7bMc9lM?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x60010413dd8dcdc5:0xbc7be4fe8418657e!8m2!3d34.9346985!4d135.6894203!16s%2Fg%2F1tdvzsn_!19sChIJxc2N3RMEAWARfmUYhP7ke7w?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/Lawson+Fushimi-Koga-no-Mori/data=!4m7!3m6!1s0x600105a684d106a1:0x27b439ffe9e6e729!8m2!3d34.9339352!4d135.7266137!16s%2Fg%2F11btrr88j4!19sChIJoQbRhKYFAWARKefm6f85tCc?authuser=0&hl=es-419&rclk=1,Lawson Fushimi-Koga-no-Mori
https://www.google.com/maps/place/Lawson+Nagaokakyo+Kotori+Yanagida/data=!4m7!3m6!1s0x600104f8b3f35a87:0xa76a39ae546ae9ea!8m2!3d34.9209035!4d135.709022!16s%2Fg%2F1tg35367!19sChIJh1rzs_gEAWAR6ulqVK45aqc?authuser=0&hl=es-419&rclk=1,Lawson Nagaokakyo Kotori Yanagida
https://www.google.com/maps/place/%E3%82%BB%E3%83%96%E3%83%B3-%E3%82%A4%E3%83%AC%E3%83%96%E3%83%B3+%E9%95%B7%E5%B2%A1%E4%BA%AC%E5%B8%82%E5%BD%B9%E6%89%80%E5%89%8D%E5%BA%97/data=!4m7!3m6!1s0x600105003845949f:0x10e4bfacc8c9fe94!8m2!3d34.9259048!4d135.6968461!16s%2Fg%2F11y9hvthz9!19sChIJn5RFOAAFAWARlP7JyKy_5BA?authuser=0&hl=es-419&rclk=1,セブン-イレブン 長岡京市役所前店
https://www.google.com/maps/place/Lawson+-+HB+Hankyu+Nagaoka-tenjin/data=!4m7!3m6!1s0x600105f72bbb73d3:0xf6a989c58fde6c95!8m2!3d34.9253754!4d135.6926513!16s%2Fg%2F11q95dz3xg!19sChIJ03O7K_cFAWARlWzej8WJqfY?authuser=0&hl=es-419&rclk=1,Lawson - HB Hankyu Nagaoka-tenjin
https://www.google.com/maps/place/FamilyMart+Nagaokakyo+Station+Store/data=!4m7!3m6!1s0x6001045bed02688f:0xc9209f73f2bd713b!8m2!3d34.923279!4d135.6994424!16s%2Fg%2F1tlwfjw5!19sChIJj2gC7VsEAWARO3G98nOfIMk?authuser=0&hl=es-419&rclk=1,FamilyMart Nagaokakyo Station Store
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x6001045bec7090c5:0xe7118696f4d63b02!8m2!3d34.9234745!4d135.7008676!16s%2Fg%2F11c2q5030s!19sChIJxZBw7FsEAWARAjvW9JaGEec?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/7-Eleven;+Kyoto+Kuganomorinomiyacho/data=!4m7!3m6!1s0x600105a40af0edd9:0x9e515e17ce1690ab!8m2!3d34.936099!4d135.7283185!16s%2Fg%2F1tx46ynw!19sChIJ2e3wCqQFAWARq5AWzhdeUZ4?authuser=0&hl=es-419&rclk=1,7-Eleven; Kyoto Kuganomorinomiyacho
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x600105b597b37a21:0x89723813ce55ca7b!8m2!3d34.9423268!4d135.7172364!16s%2Fg%2F113f2x9by!19sChIJIXqzl7UFAWARe8pVzhM4cok?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/FamilyMart;+Kajitomo+Nishi-Muko+Station/data=!4m7!3m6!1s0x60010439bec6baf5:0x22140f14bb0f974b!8m2!3d34.9401598!4d135.7033839!16s%2Fg%2F1thx8j07!19sChIJ9brGvjkEAWARS5cPuxQPFCI?authuser=0&hl=es-419&rclk=1,FamilyMart; Kajitomo Nishi-Muko Station
